,beta,rr_sus_slat,rr_sus_rec,r_clear,r_sc,adr,rr_inf_asym,rr_inf_cs,r_lat,p_primary,r_stab,r_react,r_relapse,r_relapse_td,r_relapse_tc,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,r_act,cas
93,12.896454112955231,0.519143419411117,0.3040816495907756,0.022978624012486567,0.17377566117355156,0.028231416050733284,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.425 -> 2.597(0%) -> 6.274(100%))
94,18.500091835366632,0.42805420749035444,0.14903523298521035,0.03312132037279252,0.1587869539872295,0.09740077258747251,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.585 -> 3.205(0%) -> 4.176(100%))
95,23.10318256077636,0.25503932929959927,0.2777463218531183,0.029830828533257796,0.17786336869973896,0.08443018085948333,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.492 -> 2.379(0%) -> 4.298(100%))
96,22.395765610763558,0.28942443909081417,0.272436041854187,0.024768945912519783,0.242171550334844,0.0729570230968991,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.633 -> 2.471(0%) -> 4.929(100%))
97,22.199299046578854,0.2486813600644653,0.2205436560755279,0.029363964643067914,0.19511813077332282,0.08517975745864065,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.368 -> 2.576(0%) -> 4.647(100%))
98,12.976250881967099,0.47148959923409695,0.25498163109850247,0.0250113489915007,0.1644697049515716,0.037559840304761824,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.418 -> 2.895(0%) -> 4.737(100%))
99,15.136610941842285,0.4140434653765017,0.1492068539346113,0.032504858718454176,0.19632868559105593,0.0794690639143853,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.312 -> 2.697(0%) -> 4.266(100%))
100,14.270608618861134,0.45293780545381,0.1827733722800624,0.02298221236499902,0.1506467531181366,0.0662188808337978,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.239 -> 3.113(0%) -> 3.927(100%))
101,18.256311867020596,0.2796747712971557,0.169285434504991,0.026762638243044368,0.16425856124398977,0.07124594097652472,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.370 -> 2.184(0%) -> 5.370(100%))
102,13.565117299474327,0.6953396000161802,0.24230405362819296,0.023475179188028324,0.22781862657848526,0.07963740995086846,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.506 -> 2.783(0%) -> 5.417(100%))
103,23.709738845723088,0.24762838827224332,0.19088651369457715,0.029229981478439485,0.16157725218584923,0.07221720135319261,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.266 -> 3.346(0%) -> 5.664(100%))
104,12.989736895362034,0.4856312005819356,0.2240941525036492,0.038017153332912064,0.1683320365730628,0.061716098710959885,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.392 -> 2.774(0%) -> 3.852(100%))
105,15.663964943376065,0.5014049461767072,0.1899342475126863,0.027034822081200744,0.1815631032328056,0.09792669835660278,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.262 -> 3.172(0%) -> 4.264(100%))
106,15.988087817686443,0.3599484145085631,0.26945206472036914,0.02205829730006948,0.20405524585160778,0.03824609643544066,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.282 -> 2.858(0%) -> 5.922(100%))
107,20.636686498932857,0.2660704309766004,0.22878899993074603,0.02168426213941354,0.21921460845483154,0.054020055465854144,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.298 -> 2.678(0%) -> 4.977(100%))
108,12.84746426312861,0.5618447947328998,0.27885845572966383,0.03229184800098726,0.15954085197702428,0.09020060367830823,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.307 -> 3.210(0%) -> 3.627(100%))
109,10.90153772960132,0.7175996064777356,0.29277530705693666,0.03791011832493846,0.1547322289604365,0.0407516093358081,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.379 -> 3.236(0%) -> 4.862(100%))
110,21.40305428511487,0.31449683175970267,0.2298910887726852,0.03313946826019024,0.22630199198788864,0.08435326275802818,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.507 -> 2.438(0%) -> 4.597(100%))
111,15.835957415340513,0.434849958052226,0.14409005879478312,0.03258915731200167,0.20036734055269328,0.07353334355967625,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.435 -> 2.858(0%) -> 3.490(100%))
112,20.38325201258338,0.2694514078740673,0.22605242166944078,0.03457019223181555,0.2050563616672839,0.042175110813693795,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.366 -> 3.575(0%) -> 4.634(100%))
113,13.465262067796688,0.5656441284506499,0.16816310116056382,0.028168862956365524,0.15845451248773498,0.08510634049615315,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.349 -> 3.346(0%) -> 3.637(100%))
114,22.84042516649414,0.28606212362945765,0.27868646205365044,0.031506298198143094,0.19577256612870336,0.09792119684489328,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.548 -> 2.672(0%) -> 4.056(100%))
115,12.976250881967099,0.47148959923409695,0.25498163109850247,0.0250113489915007,0.1644697049515716,0.037559840304761824,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.418 -> 2.895(0%) -> 4.737(100%))
116,17.936883455179473,0.30373209185609695,0.2109782043329147,0.026442785233025762,0.1657548168395269,0.0765071497433687,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.351 -> 2.195(0%) -> 4.990(100%))
117,26.32667668392166,0.2400077447448868,0.1837752669246532,0.03254945952695761,0.19639207452906726,0.08666716491112227,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.615 -> 2.560(0%) -> 4.834(100%))
118,9.979400489754017,0.7508460992611694,0.17778845943350993,0.028992796206661738,0.21700253147565804,0.04651254293582234,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.671 -> 2.021(0%) -> 3.585(100%))
119,17.686784478191758,0.37855723069948244,0.22963538319355808,0.031972134993231885,0.21829004934015434,0.07273261931938324,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.460 -> 2.895(0%) -> 4.124(100%))
120,14.570339605322703,0.4915676251902304,0.2584729611348074,0.03364404056015195,0.2162861249893331,0.09229532633127487,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.711 -> 2.142(0%) -> 3.469(100%))
121,12.989736895362034,0.4856312005819356,0.2240941525036492,0.038017153332912064,0.1683320365730628,0.061716098710959885,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.392 -> 2.774(0%) -> 3.852(100%))
122,10.992700940865229,0.7429937680907552,0.24656638182523274,0.030081743212097632,0.16254147873838906,0.04878706183965619,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.608 -> 2.387(0%) -> 3.900(100%))
123,14.665203281309452,0.47250897192888597,0.24163942782920683,0.026800695170685455,0.2208664747241622,0.0517724285337384,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.427 -> 2.965(0%) -> 4.182(100%))
124,15.983586354716344,0.38584415901770186,0.2375707141939351,0.02253853840784472,0.20697683303836195,0.051889228777697666,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.412 -> 2.407(0%) -> 6.416(100%))
125,15.451908233579742,0.4730576646821981,0.15943377215547722,0.025621151315815067,0.2096489402771352,0.08545716722514683,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.235 -> 3.110(0%) -> 5.440(100%))
126,20.900300373095106,0.2834971120371249,0.2789748246924513,0.026974793160279616,0.22983907003744672,0.06478811235311019,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.430 -> 2.956(0%) -> 4.083(100%))
127,14.371179048767061,0.5859555468489493,0.2576029443719049,0.03153904479564341,0.20370080186293066,0.07756379780062021,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.377 -> 2.741(0%) -> 5.988(100%))
128,15.472985209811037,0.4337505325255168,0.2505848922953657,0.02304951024276099,0.2436561987686927,0.0464577839362825,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.433 -> 3.102(0%) -> 3.995(100%))
129,16.75729966000456,0.44535902064043803,0.1624973971977998,0.03579231968218207,0.19440837362612223,0.08542303543139851,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.367 -> 2.504(0%) -> 4.771(100%))
130,14.036320062147901,0.46557615897750915,0.23919247909844515,0.0332991140102911,0.23114021150041184,0.05925252165089892,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.438 -> 2.556(0%) -> 3.955(100%))
131,18.281404278158966,0.27791345656032235,0.2696735263579179,0.037789446726239885,0.20683585988058034,0.052145641586307925,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.352 -> 2.765(0%) -> 6.367(100%))
132,12.960945482215262,0.6744303169057242,0.1861394411599942,0.033460410037289126,0.23306169126471066,0.089676143727758,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.468 -> 2.795(0%) -> 3.350(100%))
133,20.591356250120008,0.2667071179852082,0.21545685443023277,0.02554269909645083,0.24673331494537917,0.04985614676605392,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.346 -> 2.859(0%) -> 3.827(100%))
134,15.938685714294234,0.5991610699500483,0.1649813193304296,0.03397311225353764,0.20128359614903849,0.08580456986948508,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.515 -> 3.170(0%) -> 4.961(100%))
135,18.182049354381377,0.3163656745109368,0.20295453762413448,0.025815990486876488,0.17776265615663678,0.07200515062257548,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.400 -> 3.328(0%) -> 3.905(100%))
136,20.585062711590105,0.2109236204267935,0.21358181528541065,0.035670164692380844,0.17979222690747243,0.07844933132393264,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.462 -> 2.305(0%) -> 3.621(100%))
137,15.240501112999912,0.41956606695418996,0.22764853464867738,0.03655618313081745,0.18526633484524466,0.08316483870703975,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.330 -> 3.135(0%) -> 3.993(100%))
138,18.571251057499165,0.3425575806151257,0.24711394824189098,0.034207059979753915,0.15590885251390316,0.0708397097450783,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.537 -> 3.134(0%) -> 3.857(100%))
139,18.188222943512198,0.33229920368574684,0.25027840390637923,0.03245285289927249,0.19693801789611534,0.09647431521295352,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.179 -> 3.502(0%) -> 4.175(100%))
140,14.140477726260205,0.3889877001224742,0.2830112309501159,0.025218096515696894,0.18533425621380742,0.03720136168828664,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.346 -> 2.870(0%) -> 4.506(100%))
141,14.587590383511793,0.48035705325678113,0.2718428761959686,0.0340025823519677,0.2251278073171267,0.06859314787818854,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.236 -> 3.144(0%) -> 6.144(100%))
142,18.44475864960037,0.3309824779861417,0.1740937261989271,0.0330386639809152,0.1925282770337558,0.059911153751670936,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.377 -> 2.741(0%) -> 5.988(100%))
143,19.417516922633762,0.3486969746600428,0.24365273419306846,0.02118595946364794,0.17774397712615356,0.060904052185494814,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.341 -> 3.191(0%) -> 4.863(100%))
144,10.930766775986065,0.6485556805159596,0.20945756979122226,0.029786836965011814,0.19832296429388932,0.040810474763754656,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.311 -> 2.720(0%) -> 4.535(100%))
145,20.19722631899675,0.23635292560544224,0.22192629892657917,0.03459768118660185,0.21766198453709132,0.04362734967356989,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.271 -> 3.099(0%) -> 5.863(100%))
146,18.896075113984203,0.2275189961467963,0.20787375452986642,0.03501151744533531,0.21230102831940872,0.05940920992349391,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.346 -> 2.659(0%) -> 4.086(100%))
147,14.665203281309452,0.47250897192888597,0.24163942782920683,0.026800695170685455,0.2208664747241622,0.0517724285337384,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.427 -> 2.965(0%) -> 4.182(100%))
148,14.371179048767061,0.5859555468489493,0.2576029443719049,0.03153904479564341,0.20370080186293066,0.07756379780062021,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.377 -> 2.741(0%) -> 5.988(100%))
149,10.90153772960132,0.7175996064777356,0.29277530705693666,0.03791011832493846,0.1547322289604365,0.0407516093358081,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.379 -> 3.236(0%) -> 4.862(100%))
150,15.016438101727662,0.4317339815516505,0.14812754899169503,0.03346725652062814,0.22685024091367542,0.04387158200764401,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.287 -> 2.473(0%) -> 5.340(100%))
151,18.182049354381377,0.3163656745109368,0.20295453762413448,0.025815990486876488,0.17776265615663678,0.07200515062257548,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.400 -> 3.328(0%) -> 3.905(100%))
152,14.028596270129176,0.5228614633697666,0.21207325247762698,0.03612484904048653,0.17759629678168276,0.07514341522895063,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.423 -> 2.566(0%) -> 4.520(100%))
153,11.367936959116914,0.765390228632401,0.1688497227094825,0.029343093211443315,0.24239662154751943,0.09147374409647713,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.382 -> 2.600(0%) -> 3.684(100%))
154,10.992700940865229,0.7429937680907552,0.24656638182523274,0.030081743212097632,0.16254147873838906,0.04878706183965619,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.608 -> 2.387(0%) -> 3.900(100%))
155,23.93212362152053,0.20246947386190983,0.2942994601391135,0.029047529921016127,0.21011771159735945,0.05763511378340894,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.365 -> 2.874(0%) -> 4.245(100%))
156,19.88183489274997,0.3431510418841911,0.24718652760452312,0.026203900373674958,0.158811320260563,0.06423383478474869,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.297 -> 4.206(0%) -> 5.363(100%))
157,10.435581376297728,0.6163998612836891,0.30080770834065257,0.03359157518955695,0.1584608988890057,0.06135961299861687,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.307 -> 2.517(0%) -> 4.493(100%))
158,11.510356350183622,0.6169549844385045,0.2693319214999406,0.021929147545522932,0.21370928882456955,0.027732068687980328,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.435 -> 2.860(0%) -> 4.102(100%))
159,19.988132513373305,0.20009774717656365,0.23438315046451455,0.03712971344646369,0.16895840143154325,0.05340023992257777,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.149 -> 3.486(0%) -> 5.397(100%))
160,16.857691208954844,0.2530255629594184,0.27058880081707576,0.024831732352815505,0.19400328698535466,0.03117521364316831,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.354 -> 2.223(0%) -> 4.857(100%))
161,15.725648360026405,0.30325821030577726,0.23254962759553477,0.029948913728441398,0.19959979210637485,0.044152523346662934,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.342 -> 2.677(0%) -> 3.906(100%))
162,15.060709941230611,0.399116575310831,0.2468085318970364,0.03523293744663876,0.21056215830985442,0.04542939492049311,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.291 -> 2.928(0%) -> 4.534(100%))
163,16.428683977552545,0.404687482945982,0.2874786393398678,0.026204983795274972,0.2225148659332046,0.05890589066815221,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.473 -> 2.964(0%) -> 3.733(100%))
164,15.796301584607392,0.39900572970942305,0.16251630122297886,0.034801092651327706,0.18691001998451698,0.09559102285269605,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.174 -> 2.763(0%) -> 4.626(100%))
165,15.526552825904293,0.4064264287967617,0.2919848239881895,0.026192870964906963,0.16663262204876086,0.05222843350354285,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.620 -> 2.331(0%) -> 4.219(100%))
166,23.08143589326564,0.23620659814427883,0.26857129699189436,0.03501950934634405,0.1537612324579159,0.07498987294634743,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.314 -> 3.117(0%) -> 4.656(100%))
167,12.191041073056368,0.6219188793428239,0.2486560692922427,0.025046001164745837,0.1873749106734504,0.036141309772282915,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.487 -> 3.226(0%) -> 3.682(100%))
168,15.651741650345203,0.38275391098867956,0.25508771256803064,0.032365940791207796,0.20906900241384654,0.06033971403316579,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.412 -> 3.259(0%) -> 3.860(100%))
169,15.06780628967045,0.5245739613702476,0.2769857863470313,0.02924076385324573,0.22447280971965103,0.09927118055280251,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.362 -> 3.131(0%) -> 4.067(100%))
170,15.641869675075549,0.2509805969507179,0.28440273463750887,0.03906368998094109,0.23701783522998524,0.02817263460696455,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.513 -> 2.555(0%) -> 3.830(100%))
171,22.199299046578854,0.2486813600644653,0.2205436560755279,0.029363964643067914,0.19511813077332282,0.08517975745864065,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.368 -> 2.576(0%) -> 4.647(100%))
172,26.269039346777376,0.2704335938341096,0.2826322597062125,0.025045460587010647,0.16954266987563973,0.0786567093107702,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.575 -> 2.968(0%) -> 5.789(100%))
173,16.08916830826001,0.4079879940233211,0.1775173840840878,0.02623433332086892,0.19953490945488322,0.0578297432015644,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.486 -> 2.481(0%) -> 4.820(100%))
174,14.820812306569477,0.3826870458718351,0.22211758859363956,0.023096869617934154,0.18110753177654476,0.04097573205276835,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.438 -> 3.095(0%) -> 3.615(100%))
175,12.988608548353815,0.5140485559259896,0.14539364376183533,0.031429573391521,0.2276828367553577,0.046263212228923926,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.290 -> 2.684(0%) -> 5.409(100%))
176,26.269039346777376,0.2704335938341096,0.2826322597062125,0.025045460587010647,0.16954266987563973,0.0786567093107702,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.575 -> 2.968(0%) -> 5.789(100%))
177,15.279967471152021,0.3630105504318524,0.19050835376099662,0.0245199356707606,0.16759396762322673,0.05522946579036985,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.208 -> 2.825(0%) -> 4.766(100%))
178,15.164520755308043,0.37248102326255184,0.2885601131585379,0.033044034676341275,0.19434229418245433,0.05636801724180909,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.383 -> 2.900(0%) -> 4.972(100%))
179,15.578304511615928,0.5237271943950971,0.17063379861589723,0.026540885381622404,0.2069229836507955,0.06524644638072011,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.582 -> 2.393(0%) -> 4.933(100%))
180,18.936577677044227,0.34888891149339935,0.1938816730688351,0.030445229831489194,0.2134840915898597,0.048763507888279975,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.462 -> 3.718(0%) -> 4.194(100%))
181,20.41887902546365,0.33152576825402763,0.1830477692120081,0.029433640114504535,0.23184254070197102,0.08091159723956715,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.407 -> 2.752(0%) -> 5.390(100%))
182,11.451160750770796,0.6264623257561449,0.18053949450241757,0.02923458890942111,0.22294575873778177,0.05593699188385876,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.522 -> 2.063(0%) -> 4.601(100%))
183,10.435581376297728,0.6163998612836891,0.30080770834065257,0.03359157518955695,0.1584608988890057,0.06135961299861687,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.307 -> 2.517(0%) -> 4.493(100%))
184,10.90153772960132,0.7175996064777356,0.29277530705693666,0.03791011832493846,0.1547322289604365,0.0407516093358081,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.379 -> 3.236(0%) -> 4.862(100%))
185,14.184268897226998,0.3807425132671313,0.1527545216962827,0.03864578694724646,0.19568015524081664,0.02294505052238368,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.552 -> 3.077(0%) -> 3.649(100%))
186,12.682112561369035,0.6954051116127824,0.2704986949710773,0.023404357878557686,0.24009515027221723,0.09115851597907829,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.292 -> 3.006(0%) -> 4.540(100%))
